27460;1
48042;0
43684;0
21998;1
14690;0
23618;0
54857;0
28589;1
17650;0
52559;0
50422;0
17932;1
22205;0
34129;0
6818;0
19764;0
39466;1
14710;0
13834;1
13902;0
48562;0
36700;0
4934;0
28494;0
64571;0
22512;0
45323;0
2521;0
13786;0
29627;0
56218;0
17;0
60387;1
45972;0
33185;0
10702;0
49454;1
36602;0
14638;0
31075;0
12413;0
43743;1
52816;0
13322;0
3979;1
58166;1
62074;0
17226;0
12521;1
28701;0
163;0
30688;0
59923;0
29367;0
47910;1
22277;0
65335;0
37923;0
51328;0
64861;1
34036;0
43118;0
50390;0
7213;1
30605;0
49570;0
56172;0
9300;0
6588;0
32069;0
2796;0
28047;0
28920;0
30859;0
35383;0
63009;0
17162;0
42312;0
37226;0
51249;1
28213;0
64705;0
54505;0
55368;0
25116;0
54889;1
41371;0
2586;0
40876;0
46825;0
16358;0
28878;0
51896;0
43725;0
11594;0
6407;0
7812;0
17170;0
65385;0
4123;0
861;1
13538;0
17831;0
17046;0
42400;0
31368;0
9720;0
39396;0
57371;0
32119;0
50766;0
10959;0
22145;0
3958;0
21462;0
33768;0
22167;0
49115;0
6494;0
33093;0
36248;1
16515;0
1301;1
12138;0
7259;1
14225;0
13594;0
19061;0
19940;0
65654;0
60194;0
44745;0
62966;0
21546;1
57823;0
32613;0
47;0
13420;1
47210;0
41617;0
42334;0
11454;0
53578;0
53603;0
27190;0
24085;0
63684;0
3467;0
39855;0
65567;0
35044;0
37420;0
54349;0
58122;1
26366;0
30485;1
55296;0
5720;0
63011;0
30709;0
17195;1
28496;0
10309;0
17861;0
55887;1
20385;0
54105;0
30970;0
47338;0
61400;0
59434;0
56231;1
3676;0
49912;0
39426;0
1643;0
9545;0
18266;0
64127;0
28479;1
42497;0
15793;0
61604;0
46863;0
51794;0
36540;1
26474;0
23459;0
43776;0
29017;1
43874;0
24550;0
34809;0
54580;0
54010;0
61471;0
17042;1
15913;1
41665;0
26961;0
61585;0
23089;0
43914;0
30998;0
60761;0
64312;1
37919;0
43615;0
63406;1
14071;0
27134;0
28484;0
54199;0
44693;0
17013;0
9476;0
65543;0
19387;0
22704;0
32986;0
54295;0
33839;0
184;0
19176;0
13521;0
16137;0
42799;0
16924;0
7474;0
64519;0
63612;0
48594;0
48070;0
46535;0
6034;0
48427;0
37035;0
19619;0
53788;0
57683;0
57758;1
38725;0
47289;0
24406;0
60154;0
10215;0
3937;0
41972;0
2795;1
40918;0
51080;0
16092;1
5992;0
58705;0
50629;0
34919;0
22500;0
20357;0
29507;0
38426;0
5494;0
47147;0
40881;0
14868;0
8562;0
9237;0
57065;1
14421;0
23714;0
28;0
30151;1
33846;0
5245;0
23657;0
14928;0
17675;0
29745;1
14353;1
12116;0
65271;0
22800;0
43532;0
1144;0
57784;0
18442;0
27146;0
24332;0
54362;0
17693;0
16207;0
25140;0
16854;1
33539;0
40797;0
33730;0
18857;0
37210;0
44702;0
56336;1
42528;0
903;0
45487;0
53886;1
58781;0
42333;1
57427;0
22250;1
13764;0
41060;0
33732;1
37482;0
17409;0
35609;0
15622;0
9017;0
41212;0
15066;0
13315;0
13660;0
22875;0
49700;0
60622;0
22617;0
60880;0
25781;0
25789;1
49238;0
43620;0
20679;0
45263;0
35241;0
64996;0
56727;0
54973;0
59493;0
3404;0
51231;0
39295;0
57767;0
37891;0
2560;0
24479;0
43800;0
55029;0
22828;0
47993;0
8580;0
19167;0
57834;0
19482;1
47358;0
63008;1
29092;0
8691;0
19763;0
38494;0
42130;0
16680;0
8008;0
13188;0
12145;0
59987;0
9806;1
3554;0
4440;1
64245;0
50633;0
30533;1
56919;0
38676;1
357;0
38721;0
64768;0
17479;0
53911;0
55388;0
27756;0
33406;0
21586;0
14773;0
14648;1
51819;0
56407;0
46613;0
50550;0
38360;0
48030;0
35750;0
64708;0
56916;0
43636;1
14801;0
8831;0
8144;0
3728;0
39314;0
42796;0
56958;1
1228;1
9005;0
24539;0
31072;1
19663;0
64223;0
8749;0
2801;0
20592;1
62012;0
28471;0
599;0
3596;0
30939;0
57980;0
46478;1
36255;0
55750;0
23655;0
2653;0
18390;0
11463;0
62647;0
37477;0
30129;1
19832;0
3779;0
51881;0
32111;0
14482;0
45139;0
7790;0
31063;0
40755;0
30501;0
18839;0
61794;0
27701;0
31876;0
558;0
46297;1
9740;0
40142;0
54189;0
2871;1
27024;1
44478;0
7870;0
60500;0
1490;0
53404;0
27477;0
14530;0
59780;0
43483;0
28447;0
17463;0
16749;0
50819;0
27904;0
594;0
27711;0
7326;0
44546;0
25684;0
6223;0
49949;0
37667;1
15600;0
38421;0
22374;0
43547;0
605;0
39842;0
9411;0
59436;1
43408;0
61766;0
39641;1
8744;1
461;0
50400;0
59996;1
25803;0
51001;0
6007;0
54125;0
65781;1
185;0
48132;0
63804;0
29289;0
22091;1
732;1
19435;0
58239;1
3814;1
45393;0
14430;0
10418;0
20629;0
35351;0
23421;0
34216;0
30160;0
57684;0
42245;1
60574;0
61314;0
24687;1
42547;0
42613;1
46271;0
37084;0
21568;0
61579;0
28924;0
25077;1
58521;0
20933;0
36087;0
46203;0
41445;1
27151;0
24003;0
9529;0
37599;0
15891;0
35955;0
48126;0
12172;1
62708;0
46947;0
17689;0
66041;0
9228;0
53255;1
56816;0
51113;0
53164;0
38855;0
41260;0
7566;0
4656;0
14859;0
14527;1
52879;0
30223;0
21911;0
43039;1
36840;0
64929;1
24095;0
13696;1
37054;0
5968;0
45614;0
13480;0
29007;1
64655;0
54709;0
59708;0
33601;0
40280;0
1113;0
46185;1
60623;0
34589;0
65254;1
14519;0
1354;1
28037;0
35930;0
4306;0
17332;0
9305;0
3643;0
62159;0
39258;0
23920;0
16009;1
27578;0
22936;0
27533;0
10276;0
18382;1
10969;0
26486;0
34165;0
48633;0
60760;0
62763;0
46822;1
20486;0
6347;0
17059;0
57912;1
25533;0
30676;0
36554;0
5615;0
48649;0
2737;0
60233;0
864;0
36143;0
17973;0
45635;0
35606;0
15239;1
11668;1
6997;1
48264;0
7327;0
37183;0
45654;0
40003;1
53044;0
12780;0
4108;0
21668;0
31339;0
61114;0
57407;0
2590;0
57313;0
57448;1
36175;0
56882;0
33022;0
12450;0
14971;0
62103;0
53433;1
32672;1
54888;1
20213;0
2922;0
63078;0
64495;0
43745;1
22153;0
63382;1
26147;0
53556;1
8119;0
4206;1
56154;0
34717;0
39442;0
48118;0
42855;1
1815;1
45600;0
27784;0
10128;0
62042;0
28297;0
12326;0
48077;0
39347;0
23853;0
64760;0
60004;1
11812;1
5309;0
53859;0
28516;0
2778;0
13684;0
48883;0
26875;0
17780;0
8800;0
29777;1
17710;0
28159;0
16851;1
122;0
44672;1
66215;0
4904;0
39764;0
24555;0
65004;0
14081;0
2790;0
23192;0
20538;0
26969;1
50548;1
47213;0
1384;0
28833;1
46238;0
24348;0
57231;0
48140;0
65991;0
1411;1
43441;0
53268;0
55781;1
45813;0
33668;1
57851;0
24230;0
54350;0
30316;0
10380;0
54680;0
66102;0
6229;0
35714;1
51813;0
59941;0
39697;0
2095;1
350;1
24313;0
36391;0
36992;0
54284;1
46708;0
64948;0
24046;0
52844;0
32992;0
49260;0
25598;0
55083;1
52749;0
20351;0
13736;1
34775;0
58256;0
2174;0
2532;0
64357;0
54150;0
17863;0
52170;0
36477;0
62902;1
63381;0
26607;0
44096;0
18115;0
52725;1
44914;1
707;0
36997;0
38634;1
1390;0
55922;0
14846;0
34282;0
35162;0
14613;1
46004;1
36420;0
45253;0
57873;0
1417;1
41333;0
13234;0
42589;0
49330;0
53324;0
29655;0
30291;1
35065;0
62409;0
61326;0
22852;0
24432;0
41838;0
57096;0
22388;1
31640;0
39093;0
14545;0
4971;0
19513;0
182;0
62693;0
13707;0
14316;0
19540;0
39033;0
34080;0
4516;0
46894;0
43663;0
10430;1
22531;0
22184;1
58134;1
54735;1
1759;0
46861;0
23654;0
22721;0
60639;0
52890;1
13283;0
42848;0
8672;0
12268;1
43627;0
56592;0
62399;0
25964;0
42953;0
52487;1
53957;0
13878;0
36893;0
63283;0
44005;0
27179;1
37569;0
21308;0
64230;0
12294;0
25505;0
26537;0
35202;0
35798;0
53888;1
47140;0
18564;1
30258;0
32967;0
35899;0
64141;0
22216;0
24810;0
20663;0
18179;0
39126;0
15225;0
10770;1
37118;1
65224;1
58641;0
59925;0
5729;0
38984;1
32310;0
8219;0
14869;0
54267;0
39501;0
59965;0
40901;0
3417;0
36736;0
39495;0
22283;0
53621;0
915;0
57674;0
11685;1
23505;0
55609;0
23329;0
57446;0
18114;1
38506;0
39449;0
6614;0
19364;0
27696;0
3729;0
55766;0
30205;0
9691;0
55889;0
17690;1
52262;0
16597;1
50265;0
41633;1
62969;0
24005;1
39847;0
30950;1
14510;0
45079;0
22491;1
34906;0
47526;1
36360;1
28282;0
53289;0
63833;0
63175;0
10193;0
35397;0
35857;0
43768;0
15632;0
14271;0
41493;1
14826;0
7918;0
40211;0
35739;1
38987;1
33408;0
5483;1
63696;0
3300;0
65013;0
10251;0
9999;0
57332;0
2435;1
16767;0
6015;1
6647;0
13255;0
34196;0
34955;0
6283;0
51354;0
18071;0
41700;0
2;0
3710;0
15056;1
29410;0
38041;1
17907;0
23554;0
56793;1
1603;0
2194;0
61378;0
2331;0
9437;0
62047;0
8308;0
25525;0
34606;0
51209;1
211;0
52282;0
26040;0
59184;0
33432;0
44242;0
64284;0
8408;0
47353;0
63943;0
43427;0
3726;0
53634;1
12417;0
15307;0
16042;1
36469;0
45277;0
44755;0
11483;0
9341;1
54006;1
10410;0
43521;0
12272;0
50139;0
25297;1
64054;0
16723;0
29324;0
63446;0
41769;0
50449;1
1626;0
51143;1
19710;0
1272;0
16188;0
35705;0
65501;0
59897;0
16726;0
57554;0
15081;0
18685;0
19506;0
37641;0
45581;0
6064;0
6505;0
16652;0
12259;0
27378;0
48521;1
41810;0
58297;0
5910;0
52784;0
12917;0
13464;0
52908;0
50407;0
26100;0
22773;1
6087;0
23651;0
57224;0
12471;0
53566;0
29837;0
47830;0
10740;0
64462;1
28433;0
24074;0
64615;0
18395;1
2316;0
2112;1
6960;1
20199;0
30626;0
51660;0
20877;0
54184;0
6592;1
4831;0
53459;1
12064;0
23101;0
17278;1
19085;0
54055;0
54676;0
6710;0
56954;0
44658;0
64809;0
31787;0
55896;0
59350;0
65126;0
12190;0
53803;0
36039;0
9073;0
28081;1
6733;1
6311;1
26330;0
26966;0
55934;1
41143;1
2956;0
4542;0
43952;0
42200;1
21153;1
35074;0
38988;0
38062;0
23185;0
26043;0
62751;0
37064;0
39872;0
1690;0
11623;0
49167;0
41464;0
40530;0
10225;0
57128;0
57208;1
23365;0
55321;0
58543;1
57456;0
8738;0
66023;0
8033;1
42023;1
5068;0
25714;0
18731;1
480;0
40380;0
8450;0
58167;0
65667;1
64965;0
46840;0
15908;0
28255;0
32432;0
33048;0
7220;1
55829;0
4105;0
29399;0
54849;0
64364;0
59099;0
60691;0
43302;0
39742;0
52323;0
21533;1
50585;0
62625;0
39328;0
31454;0
64966;0
27075;1
9440;0
37933;1
50063;0
3185;0
54972;1
12634;0
59530;0
38981;0
25391;1
65275;0
22481;1
4805;0
59883;0
58016;0
39535;0
13595;0
27233;0
59387;0
44807;0
38884;0
44621;1
22572;0
44527;0
23787;0
10783;1
39083;0
2469;0
43083;0
38297;0
28858;0
33006;0
4592;1
41416;0
18575;0
15911;0
53770;0
66203;0
7020;0
13233;0
50796;0
21839;0
44858;0
65269;1
18193;0
34398;0
58925;1
3360;1
54919;0
40488;0
23820;0
7301;0
15051;0
57629;0
44896;0
47362;0
32589;0
56072;0
36817;0
554;1
53757;0
57566;1
16633;0
59369;0
8571;0
24256;0
42823;1
26285;0
21252;0
35751;0
32115;0
38498;0
45548;0
27637;1
2482;0
23387;0
2615;0
7772;0
63461;0
16326;0
35399;0
49049;0
45257;0
39294;1
34948;0
5163;0
5065;0
23749;0
25562;0
33529;0
46778;0
4397;0
57093;0
50935;0
62031;0
40809;0
24637;0
30365;0
43915;0
41188;0
10118;0
23573;0
11008;1
11645;0
27339;0
711;0
50239;0
30571;0
18408;0
31783;0
46048;0
28419;0
30170;0
38915;0
21309;1
4117;0
30649;0
19040;1
41595;0
60834;0
25818;0
12693;1
37376;0
22242;0
57291;0
4603;0
23275;0
44638;0
60230;1
38349;0
41295;1
25015;0
55698;0
65242;0
17032;0
8773;0
1858;0
11884;0
46479;1
42059;0
63188;0
29967;0
34111;0
48576;1
53272;0
14824;1
34739;0
31037;0
9464;0
14586;0
51511;0
21685;1
30200;0
29660;0
60967;0
13183;0
4913;0
12609;0
42585;0
31704;0
9458;0
6527;0
18299;0
15287;1
52017;0
25806;0
24235;0
21536;0
21555;0
7287;0
26863;0
2712;0
46354;1
5602;0
31831;0
3709;0
58920;0
58176;1
58230;0
51634;0
50312;0
60989;0
8611;0
27557;0
54237;0
5159;0
36781;0
38716;0
42447;0
10390;1
7144;0
62670;0
51668;0
39070;0
13062;0
64984;0
7810;0
33300;0
53335;0
28699;1
23803;1
50810;0
46240;1
65855;0
33726;0
11974;0
17679;1
40699;0
7481;0
58111;0
19260;1
15247;0
7891;0
6438;0
20330;0
794;0
37288;0
18644;1
58500;0
23867;1
37211;0
19761;0
52672;0
29804;0
50923;0
12702;0
22486;0
27127;0
33674;0
11355;0
25815;0
8089;0
56730;0
10470;0
6715;0
29703;0
61482;0
7496;0
19662;0
63628;0
20740;0
18012;0
53632;0
47579;0
65097;0
45130;0
19810;0
61983;1
37637;0
48327;0
52806;0
30873;0
33480;1
52335;0
18394;1
12473;0
48995;0
23658;0
56108;0
23910;0
16351;0
18150;0
21296;0
18376;0
47760;0
36264;0
59807;0
47705;0
21605;0
48845;0
45871;0
3535;0
37754;0
62187;0
27851;0
38288;0
39249;0
24558;0
34876;0
27633;0
6435;1
60949;0
27062;0
59581;0
60497;0
46153;0
15117;0
59297;1
60188;0
61826;1
31691;0
28722;0
19686;1
37185;1
5772;1
40689;1
26000;1
44790;0
62985;0
56022;0
1674;0
38103;0
61677;0
12279;0
30611;0
27607;1
51111;0
11150;1
33235;0
46524;0
17814;0
52950;0
27262;1
1837;0
27849;0
46117;0
40691;0
22788;1
4897;0
49463;0
41170;0
22826;0
30076;0
36500;0
51091;0
13653;0
5996;0
35636;0
58538;0
20249;1
50009;0
4000;0
64449;0
10912;0
65328;1
23010;0
55623;0
4336;0
51570;0
49841;1
50877;0
11170;1
5046;1
64297;1
52691;0
56465;0
58411;1
5633;0
35671;0
59542;0
61711;0
3723;1
12567;0
12904;0
14321;1
51936;0
25260;0
7537;0
54939;0
16376;0
49709;0
34436;0
8676;0
31091;0
19335;0
505;0
65032;0
33778;0
38584;0
32688;0
56133;1
26324;0
17488;0
27615;0
63012;1
55883;0
43560;1
36130;0
19833;1
28809;0
51782;0
57689;0
49836;0
19349;0
7239;0
17678;0
9862;0
36894;0
6596;0
65446;0
1532;0
37319;0
32008;1
16033;1
42721;0
21820;0
24248;0
12813;0
41893;1
17008;1
1014;0
13392;0
2184;0
21989;0
13599;0
27080;0
20789;0
12694;0
60271;1
52797;0
4561;0
2799;0
51653;0
11771;0
7458;1
22238;0
42280;0
1902;0
8510;0
370;0
65028;0
43179;0
48609;0
31563;0
56977;0
33207;1
40861;0
11116;0
37711;0
46187;0
25476;0
13192;0
27505;0
8948;0
61550;0
14398;0
22816;0
52678;0
38128;0
35772;0
23267;0
10190;1
62673;0
13482;0
25016;0
62558;0
51822;0
23460;0
36884;1
63754;1
5178;1
28424;0
34336;0
53902;0
21499;0
37921;0
25137;0
44931;0
42551;0
45080;0
19847;0
54662;0
14910;1
56694;1
43667;0
43365;0
20690;0
28393;0
63120;0
5629;0
33037;0
40220;0
64290;1
567;0
3869;0
26549;0
65777;0
65696;0
62944;0
35528;0
60682;0
35776;0
47201;0
39139;0
20920;0
8240;0
19779;0
21244;0
57056;0
22284;0
24193;0
62911;0
7381;1
25306;1
37060;0
62030;1
47528;1
15318;0
31811;0
50289;1
41545;1
57472;0
49670;0
17147;0
9631;0
13037;0
64822;0
53232;0
37729;0
8519;0
42818;0
10504;0
37324;0
53865;0
34043;0
54952;0
3904;0
49216;0
60472;0
51602;1
59557;0
55327;0
50227;0
61721;0
50099;0
60277;1
22422;0
18369;0
44238;0
43786;0
8639;0
54692;0
9899;0
27289;0
3606;1
2934;0
34847;1
35967;0
64813;0
39546;0
39957;0
21287;0
45992;0
64172;0
4726;0
38331;0
37061;0
61381;0
43322;0
12455;1
16131;0
7938;0
30976;0
21258;1
23305;0
31294;0
9423;0
59038;0
5653;0
8299;0
62731;0
61755;0
36270;0
46134;0
45550;0
49410;0
26677;0
56535;0
38303;0
2355;1
33914;0
12703;0
42836;1
34071;1
39422;0
9270;0
63055;0
31571;0
34727;0
15669;0
49074;0
48151;1
12797;1
65378;0
27124;0
9779;0
47965;0
34423;0
24767;1
56602;0
18734;0
39423;1
28523;0
26402;0
997;0
21363;1
51989;0
14014;0
56439;0
52547;0
18770;0
30708;0
56188;0
54747;0
28662;0
33993;0
42434;0
40457;1
61536;0
35905;0
57162;0
42673;0
10917;0
56259;0
50697;0
66199;0
51079;0
62149;0
7476;1
55259;0
16383;0
5531;0
52669;0
33125;0
34016;0
63767;0
49304;0
8189;1
43387;0
11935;0
63591;0
49000;1
55038;0
5162;0
50790;0
23407;1
22858;0
14241;0
16551;0
3256;1
7700;1
20175;1
10492;0
1305;0
64922;0
24922;1
14795;0
22960;0
37136;0
5463;0
47853;0
40682;0
48470;0
26803;1
14898;0
31292;1
8335;0
32515;0
39140;0
49618;0
64540;0
15567;0
4093;0
35129;0
27675;0
7245;0
19869;0
4995;0
3318;0
66154;0
7103;0
58298;1
52273;0
1709;1
11375;0
5447;0
53528;0
85;0
1465;0
2197;0
46673;0
42727;0
64525;0
45686;1
4200;0
38020;1
41711;0
19232;1
50037;1
5100;1
31047;0
10368;0
39161;0
47337;1
8620;0
22301;0
18764;0
8550;0
26824;0
32910;0
47749;0
35925;0
3355;0
3786;0
27236;0
482;0
8827;1
927;0
49524;0
13402;0
22889;0
24186;0
23476;0
50655;0
29786;1
37243;0
45662;0
59935;0
17272;0
60813;1
34992;0
56678;0
4604;0
4506;0
48818;0
24451;1
41442;0
61387;0
66141;1
19573;0
16213;1
62246;0
28341;0
2941;1
5621;0
52287;0
56569;1
64121;0
36194;1
5588;0
60103;1
16;0
30850;0
57918;0
4694;0
5927;1
55802;0
53645;0
42367;0
39931;0
32068;0
11048;1
30547;0
12915;0
21355;1
33964;0
7054;0
12679;0
7885;0
3686;0
62679;1
54000;0
35287;0
12499;0
5364;0
11945;1
31591;0
60411;0
5060;1
60611;0
48650;0
4928;0
35291;0
40064;0
57516;0
42410;0
49816;0
50587;0
26496;0
12270;0
38531;1
37721;0
48127;1
22375;0
51701;0
34407;0
27128;0
24856;0
16471;0
10765;0
9597;1
52486;1
23399;1
37121;1
55532;1
39707;1
57037;0
7763;0
55431;0
63275;0
14184;1
17764;0
36705;0
63125;0
30754;1
25899;0
19837;0
11536;0
14160;1
65158;0
62753;1
47148;0
46502;1
45609;0
20090;0
4122;0
57521;0
1089;0
62140;0
46781;0
18066;0
65050;1
31660;0
7206;1
19542;1
36330;0
11237;0
35568;0
64194;0
60105;0
18662;0
8643;1
64138;1
46493;0
49435;0
41418;0
59060;0
28169;0
17727;0
61111;0
16508;0
65827;0
10615;0
66073;0
43803;1
50419;0
20427;0
33715;0
31905;1
54604;1
54822;1
22764;0
37815;0
6051;0
19284;0
28281;1
34330;0
14526;0
8295;0
14249;0
63264;0
11374;0
39879;0
27076;0
63703;0
44367;0
26475;0
58573;0
11888;0
12182;0
4879;0
103;1
44737;0
21272;0
47331;0
17185;0
35094;1
16023;0
17624;0
13883;0
5999;0
4468;0
57012;0
25659;0
19544;0
52431;0
59271;1
14265;0
46114;0
1631;0
61081;1
45331;0
16053;0
14785;1
14822;0
15317;0
53778;0
44262;0
52375;0
36936;0
55534;0
51553;0
24911;0
54504;0
55713;0
19224;0
11087;0
40617;0
20691;0
9371;1
56895;1
34705;0
41726;0
56345;1
22444;0
24777;0
62748;0
2273;1
52926;0
7817;1
42814;0
41158;0
46698;0
32117;0
13054;1
42433;0
22916;0
22141;1
17849;0
17890;1
22188;0
59400;0
64572;0
61863;0
21864;0
47823;1
55776;0
50504;0
42504;0
2692;0
2555;1
62525;0
8082;0
8022;0
6012;0
57318;1
51972;0
32608;0
33886;0
3693;0
14016;1
25987;1
46431;0
53515;0
11696;0
29770;0
16177;0
44489;0
45450;0
54738;0
46272;0
19108;0
30443;0
48294;0
46092;0
59261;0
3114;0
51593;0
22679;0
3195;0
65797;0
62371;0
62101;0
5141;0
13788;0
59142;0
59223;1
34508;0
54573;1
32334;0
23257;0
13137;1
19561;0
15804;0
7098;0
43456;0
43084;0
40656;0
25490;0
22748;0
54711;0
63694;1
39853;0
2738;0
59752;1
53504;0
11302;0
39364;0
7991;0
46844;0
22658;1
36159;0
23858;1
61678;0
22402;0
16949;0
25307;0
8062;0
52378;0
18123;0
59082;1
39246;0
32665;1
43377;0
1675;1
44359;0
14083;0
60417;0
33043;0
12881;0
61450;1
49593;0
59789;1
53242;0
9614;0
65972;1
17931;0
51459;0
60176;1
47915;1
38445;0
7809;0
29071;0
36195;0
32371;0
43079;0
44731;0
30608;0
5838;0
4650;0
21090;0
35643;0
61424;1
61150;0
65198;1
21696;0
35913;0
49035;1
46686;0
11886;1
51150;0
36288;0
2179;1
31116;0
8796;0
59989;0
54195;1
62060;0
42093;0
48206;1
27858;0
37316;0
52121;0
47316;1
58379;1
42872;0
30483;0
17618;0
33589;1
18009;0
65801;0
728;0
22209;0
16098;0
37800;0
42336;1
43000;0
7112;0
19839;0
8789;0
44401;1
60652;0
55809;0
51659;0
24589;0
9079;0
61818;0
24924;1
44907;0
19714;0
36348;0
56807;0
45494;0
12252;0
35411;0
42966;0
52734;0
19037;0
38633;0
14201;0
27038;0
22483;1
52584;0
19756;1
22007;0
34937;0
50251;0
33473;0
33889;1
55287;1
54045;0
57411;0
33147;0
25798;0
44825;0
28302;0
31841;0
43793;0
5758;0
9175;0
18081;0
18870;0
34299;0
39585;0
18067;0
19440;0
8482;1
52509;1
54518;0
52466;0
6898;0
11494;1
56784;1
56976;0
20194;0
8056;0
53813;0
8989;0
51239;1
16149;0
46099;0
24826;0
39231;0
65779;0
54847;0
32543;0
54522;0
40189;0
46541;0
28818;1
6420;0
25081;1
56153;0
57084;0
61990;0
39106;0
58602;0
52961;0
42570;0
33295;1
43593;0
47384;0
44085;0
4016;0
13496;1
51470;0
51451;1
36794;0
52050;0
3610;0
42097;0
26479;0
42416;1
8716;0
45325;0
33880;0
20476;0
56846;0
58541;0
17382;0
47138;0
46668;0
47434;1
47014;0
47454;0
63956;1
46670;0
25599;0
21470;0
18634;0
31910;0
8114;1
53681;0
17506;0
45664;1
12777;0
7688;0
42051;0
26109;0
17566;0
20838;0
21713;0
40783;1
34085;0
1326;1
20996;0
27938;0
41250;0
62389;0
34086;1
50808;0
41707;0
16823;0
23769;0
26033;0
49975;1
13079;0
31393;0
7387;0
6167;0
16557;0
14096;0
32860;0
57225;0
49720;0
38564;0
39958;0
58431;0
63167;0
59571;1
19567;0
38135;0
43308;0
22930;0
13507;1
8980;0
10644;0
52168;0
55137;0
40636;0
3207;0
54860;0
10200;1
2306;0
22170;0
5059;1
64319;0
41850;0
38224;0
30083;0
32039;1
59128;0
52587;0
18274;0
55719;0
29686;0
30431;1
43772;0
41267;0
41069;0
40130;0
9907;0
8280;0
58629;1
19043;0
49648;0
7540;0
1381;0
54629;0
57156;0
26777;0
42647;0
63411;0
41281;0
36521;0
23332;0
57843;0
11905;0
47127;0
19036;0
54434;0
25053;1
56539;0
42273;0
20036;1
37557;0
54058;0
58821;1
55136;0
49094;0
47633;0
19670;1
4827;0
5126;0
27556;0
52982;0
44653;0
65400;1
30403;0
39711;0
31763;0
53269;0
1172;0
41071;0
55828;0
816;0
26522;1
63332;0
25358;0
37122;1
8300;1
15031;1
21085;0
11861;0
19346;0
25537;1
36369;1
4456;0
37421;0
65623;0
38154;0
18517;0
20437;0
56514;0
48740;1
61774;1
30777;1
22443;1
19719;0
26557;1
13225;1
44198;0
2581;0
37874;0
60915;0
14023;1
44735;0
4773;0
48803;0
50906;1
18072;0
4936;0
2218;0
16880;1
13063;0
36276;0
39713;0
3393;1
12956;0
8391;0
51792;0
40615;0
52954;0
24846;1
64790;1
24289;1
2752;0
23680;0
47927;0
46775;0
12966;0
9621;0
21022;1
49036;0
65703;0
49457;0
43492;1
25938;0
11491;0
30307;0
5307;1
26174;0
18741;1
11658;1
8567;0
61927;0
26384;1
59655;1
7429;0
51021;0
25312;1
39547;0
8336;0
43935;0
37312;0
36990;0
59193;0
